Trial,Seed,Scenario,Policy,Selected_Route,Generated,Delivered,Expired,Dropped,Contact_Failures,Optical_Failures,Reliability,Delivered_Bits,Mean_Delivered_Latency_s
224,1000223,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1036.4099039166194
224,1000223,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1036.4099039166194
224,1000223,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1036.4099039166194
224,1000223,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1036.4099039166194
224,1000223,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
224,1000223,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
224,1000223,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,172,0,28,28,0,0.85999999999999999,176128,1232.9957037286661
224,1000223,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,172,0,28,28,0,0.85999999999999999,176128,1102.6800171307791
224,1000223,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
224,1000223,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
224,1000223,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,172,0,28,28,0,0.85999999999999999,176128,1232.9957037286661
224,1000223,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,172,0,28,28,0,0.85999999999999999,176128,1102.6800171307791
225,1000224,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1305.9129464329819
225,1000224,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1305.9129464329819
225,1000224,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1305.9129464329819
225,1000224,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,1305.9129464329819
225,1000224,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,184,0,16,15,1,0.92000000000000004,188416,1305.9129464329819
225,1000224,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,184,0,16,15,1,0.92000000000000004,188416,1305.9129464329819
225,1000224,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,184,0,16,15,1,0.92000000000000004,188416,1305.9129464329819
225,1000224,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,184,0,16,15,1,0.92000000000000004,188416,1305.9129464329819
225,1000224,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
225,1000224,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
225,1000224,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,0,168,32,32,0,0,0,0
225,1000224,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,168,0,32,32,0,0.83999999999999997,172032,1372.462461459575
225,1000224,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
225,1000224,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,15,185,0,0,0
225,1000224,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,0,168,32,32,0,0,0,0
225,1000224,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,168,0,32,32,0,0.83999999999999997,172032,1372.462461459575
226,1000225,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,181,0,19,19,0,0.90500000000000003,185344,1080.0945546678633
226,1000225,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
226,1000225,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
226,1000225,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,156,0,44,44,0,0.78000000000000003,159744,1285.650811189864
226,1000225,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,156,0,44,44,0,0.78000000000000003,159744,1146.4332134724643
226,1000225,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
226,1000225,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,19,181,0,0,0
226,1000225,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,156,0,44,44,0,0.78000000000000003,159744,1285.650811189864
226,1000225,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,156,0,44,44,0,0.78000000000000003,159744,1146.4332134724643
227,1000226,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
227,1000226,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,335.6554081384545
228,1000227,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,76,0,124,15,109,0.38,77824,753.67670187651515
228,1000227,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,76,0,124,15,109,0.38,77824,753.67670187651515
228,1000227,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,165,0,35,35,0,0.82499999999999996,168960,932.29403252338898
228,1000227,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,165,0,35,35,0,0.82499999999999996,168960,819.6677803528172
228,1000227,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
228,1000227,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,185,0,15,15,0,0.92500000000000004,189440,753.67670187651231
229,1000228,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
229,1000228,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,178,0,22,22,0,0.89000000000000001,182272,560.75608830455644
23,1000022,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,171,0,29,29,0,0.85499999999999998,175104,881.38762389961551
23,1000022,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,29,171,0,0,0
23,1000022,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,29,171,0,0,0
23,1000022,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,147,0,53,53,0,0.73499999999999999,150528,1290.1611896157949
23,1000022,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,147,0,53,53,0,0.73499999999999999,150528,947.4629932002855
23,1000022,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,159,0,41,29,12,0.79500000000000004,162816,881.38762389961539
23,1000022,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,159,0,41,29,12,0.79500000000000004,162816,881.38762389961539
23,1000022,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,159,0,41,29,12,0.79500000000000004,162816,881.38762389961539
23,1000022,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,159,0,41,29,12,0.79500000000000004,162816,881.38762389961539
230,1000229,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,1364.3769634022606
230,1000229,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,1364.3769634022606
230,1000229,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,1364.3769634022606
230,1000229,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,170,0,30,30,0,0.84999999999999998,174080,1364.3769634022606
230,1000229,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,158,0,42,30,12,0.79000000000000004,161792,1364.3769634022606
230,1000229,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,158,0,42,30,12,0.79000000000000004,161792,1364.3769634022606
230,1000229,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,158,0,42,30,12,0.79000000000000004,161792,1364.3769634022606
230,1000229,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,158,0,42,30,12,0.79000000000000004,161792,1364.3769634022606
230,1000229,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
230,1000229,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
230,1000229,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,200,144,0,56,56,0,0.71999999999999997,147456,1431.02639563507
230,1000229,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,144,0,56,56,0,0.71999999999999997,147456,1431.02639563507
230,1000229,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
230,1000229,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,30,170,0,0,0
230,1000229,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,200,144,0,56,56,0,0.71999999999999997,147456,1431.02639563507
230,1000229,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,144,0,56,56,0,0.71999999999999997,147456,1431.02639563507
231,1000230,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,199,0,1,1,0,0.995,203776,1032.3536791034189
231,1000230,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
231,1000230,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
231,1000230,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay0_Mars,200,196,0,4,4,0,0.97999999999999998,200704,1228.1632918514156
231,1000230,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,196,0,4,4,0,0.97999999999999998,200704,1098.6172687821756
231,1000230,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
231,1000230,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,1,199,0,0,0
231,1000230,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay0_Mars,200,196,0,4,4,0,0.97999999999999998,200704,1228.1632918514156
231,1000230,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,196,0,4,4,0,0.97999999999999998,200704,1098.6172687821756
232,1000231,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,191,0,9,9,0,0.95499999999999996,195584,1157.0979796592458
232,1000231,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,9,191,0,0,0
232,1000231,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,9,191,0,0,0
232,1000231,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay2_Mars,200,182,0,18,18,0,0.91000000000000003,186368,1223.4536299895638
232,1000231,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,182,0,18,18,0,0.91000000000000003,186368,1223.4536299895638
232,1000231,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,9,191,0,0,0
232,1000231,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,9,191,0,0,0
232,1000231,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay2_Mars,200,182,0,18,18,0,0.91000000000000003,186368,1223.4536299895638
232,1000231,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,182,0,18,18,0,0.91000000000000003,186368,1223.4536299895638
233,1000232,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,173,0,27,27,0,0.86499999999999999,177152,1267.0853293762505
233,1000232,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,173,0,27,27,0,0.86499999999999999,177152,1267.0853293762505
233,1000232,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,173,0,27,27,0,0.86499999999999999,177152,1267.0853293762505
233,1000232,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,173,0,27,27,0,0.86499999999999999,177152,1267.0853293762505
233,1000232,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,172,0,28,27,1,0.85999999999999999,176128,1267.0853293762505
233,1000232,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,172,0,28,27,1,0.85999999999999999,176128,1267.0853293762505
233,1000232,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,172,0,28,27,1,0.85999999999999999,176128,1267.0853293762505
233,1000232,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,172,0,28,27,1,0.85999999999999999,176128,1267.0853293762505
233,1000232,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,27,173,0,0,0
233,1000232,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,27,173,0,0,0
233,1000232,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Earth_Relay1_Mars,200,146,0,54,54,0,0.72999999999999998,149504,1499.5911223330766
233,1000232,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,146,0,54,54,0,0.72999999999999998,149504,1333.5803697275021
233,1000232,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,0,0,200,27,173,0,0,0
233,1000232,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,0,0,200,27,173,0,0,0
233,1000232,Direct_Pointing_25pct_Power,B3_Physical_Success,Earth_Relay1_Mars,200,146,0,54,54,0,0.72999999999999998,149504,1499.5911223330766
233,1000232,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Earth_Relay2_Mars,200,146,0,54,54,0,0.72999999999999998,149504,1333.5803697275021
234,1000233,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Control,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Control,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Background_16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Background_16,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Background_16,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Background_16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Combined_25pctPower_BG16,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Combined_25pctPower_BG16,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Combined_25pctPower_BG16,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Combined_25pctPower_BG16,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Pointing_25pct_Power,B1_Shortest_Delay,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Pointing_25pct_Power,B2_Contact_Aware,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Pointing_25pct_Power,B3_Physical_Success,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
234,1000233,Direct_Pointing_25pct_Power,B4_Physical_Multiobjective,Direct_Earth_to_Mars,200,177,0,23,23,0,0.88500000000000001,181248,667.21503290698558
235,1000234,Control,B1_Shortest_Delay,Direct_Earth_to_Mars,200,165,0,35,35,0,0.82499999999999996,168960,296.10306069473893
235,1000234,Control,B2_Contact_Aware,Direct_Earth_to_Mars,200,165,0,35,35,0,0.82499999999999996,168960,296.10306069473893
